step,time_sec,active_samples,solver_time_sec,grad_norm,solver_ret,energy_main,energy_sub0,energy_sub1
758,0.758,0,0.017947,9.34375e-10,0,-16.6457,1.20769,
759,0.759,0,0.119192,7.10971e-06,0,-17.0978,1.58991,
760,0.76,0,0.048478,5.40714e-06,0,-17.4901,2.10781,
761,0.761,0,0.049725,8.08691e-06,0,-17.8433,2.73713,
762,0.762,0,0.084482,8.2757e-06,0,-18.1817,3.45064,
763,0.763,0,0.011535,4.4474e-09,0,-18.5329,4.2192,
764,0.764,0,0.041318,1.72479e-05,0,-18.9262,5.01282,
765,0.765,0,0.037634,4.91852e-06,0,-19.392,5.80179,
766,0.766,0,0.038269,6.29832e-09,0,-19.9602,6.55764,
767,0.767,0,0.010814,6.63038e-09,0,-20.6594,7.25411,
768,0.768,0,0.52718,5.42708e-06,0,-21.5161,7.86793,
769,0.769,0,0.012529,6.97911e-09,0,-22.5536,8.37954,
770,0.77,0,0.011939,7.08625e-09,0,-23.7918,8.77359,
771,0.771,0,0.014308,7.11261e-09,0,-25.2459,9.03931,
772,0.772,0,0.012076,7.01289e-09,0,-26.9267,9.17069,
773,0.773,0,0.042142,1.55791e-05,0,-28.8403,9.16654,
774,0.774,0,0.019859,3.19314e-06,0,-30.9877,9.03031,
775,0.775,0,0.011154,5.64587e-09,0,-33.3654,8.76983,
776,0.776,0,0.010685,4.86154e-09,0,-35.9655,8.39685,
777,0.777,0,0.012242,4.04185e-09,0,-38.776,7.92651,
778,0.778,0,0.017848,3.1935e-09,0,-41.7816,7.37666,
779,0.779,0,0.01565,2.42212e-09,0,-44.9643,6.76719,
780,0.78,0,0.042521,1.0062e-05,0,-48.3039,6.11921,
781,0.781,0,0.01189,2.01985e-06,0,-51.7792,5.45428,
782,0.782,0,0.011966,1.00725e-09,0,-55.3684,4.79369,
783,0.783,0,0.01458,3.02161e-06,0,-59.05,4.15769,
784,0.784,0,0.012018,1.10859e-06,0,-62.8037,3.56484,
785,0.785,0,0.006871,4.03853e-06,0,-66.6106,3.03148,
786,0.786,0,0.089316,3.02888e-06,0,-70.4545,2.5712,
787,0.787,0,0.015201,1.03313e-06,0,-74.3215,2.19457,
788,0.788,0,0.063444,1.92295e-06,0,-78.2011,1.90886,
789,0.789,0,0.099265,4.61948e-06,0,-82.086,1.71798,
790,0.79,0,0.024674,1.02536e-09,0,-85.9723,1.62251,
791,0.791,0,0.01024,1.22866e-09,0,-89.8594,1.61984,
792,0.792,0,0.01017,1.61953e-06,0,-93.7501,1.70443,
793,0.793,0,0.015667,2.4992e-06,0,-97.6499,1.86814,
794,0.794,0,0.016885,1.5258e-09,0,-101.567,2.10071,
795,0.795,0,0.041893,7.35212e-06,0,-105.512,2.39015,
796,0.796,0,0.01474,1.479e-09,0,-109.497,2.72328,
797,0.797,0,0.014158,1.40228e-09,0,-113.535,3.08628,
798,0.798,0,0.01164,1.16889e-09,0,-117.64,3.46513,
799,0.799,0,0.010617,1.55476e-06,0,-121.827,3.84615,
800,0.8,0,0.025151,5.91149e-06,0,-126.108,4.21638,
801,0.801,0,0.038794,1.45449e-06,0,-130.497,4.56403,
802,0.802,0,0.014458,8.38414e-10,0,-135.007,4.87871,
803,0.803,0,0.014225,2.82243e-06,0,-139.646,5.15174,
804,0.804,0,0.018248,1.0098e-09,0,-144.425,5.37628,
805,0.805,0,0.018235,1.91028e-06,0,-149.35,5.54739,
806,0.806,0,0.016261,1.10225e-09,0,-154.425,5.66209,
807,0.807,0,0.020243,1.83735e-06,0,-159.655,5.71927,
808,0.808,0,0.018905,1.02074e-09,0,-165.039,5.71958,
809,0.809,0,0.15752,9.75114e-10,0,-170.577,5.66525,
810,0.81,0,0.013559,2.10515e-06,0,-176.267,5.55992,
811,0.811,0,0.077244,1.17799e-06,0,-182.105,5.40838,
812,0.812,0,0.029505,8.4198e-10,0,-188.087,5.21635,
813,0.8130000000000001,0,0.014791,8.38223e-10,0,-194.206,4.99024,
814,0.8140000000000001,0,0.012471,8.28644e-10,0,-200.456,4.73688,
815,0.8150000000000001,0,0.010498,7.50095e-10,0,-206.83,4.46333,
816,0.8160000000000001,0,0.011837,2.62626e-06,0,-213.321,4.17668,
817,0.8170000000000001,0,0.015412,3.12448e-06,0,-219.922,3.88385,
818,0.8180000000000001,0,0.011577,6.18575e-10,0,-226.626,3.59145,
819,0.8190000000000001,0,0.008103,4.30851e-06,0,-233.426,3.30566,
820,0.8200000000000001,0,0.008093,3.90461e-06,0,-240.316,3.03216,
821,0.8210000000000001,0,0.00975,3.66898e-06,0,-247.291,2.77603,
822,0.8220000000000001,0,0.012021,5.71879e-10,0,-254.344,2.54171,
823,0.8230000000000001,0,0.012936,9.30256e-07,0,-261.473,2.33299,
824,0.8240000000000001,0,0.013011,3.21658e-06,0,-268.673,2.153,
825,0.8250000000000001,0,0.014391,3.16413e-06,0,-275.94,2.0042,
826,0.8260000000000001,0,0.010056,6.61484e-10,0,-283.273,1.88838,
827,0.8270000000000001,0,0.020228,4.54868e-06,0,-290.67,1.8067,
828,0.8280000000000001,0,0.01108,3.17387e-06,0,-298.129,1.75967,
829,0.8290000000000001,0,0.013129,7.30328e-10,0,-305.65,1.7472,
830,0.8300000000000001,2,0.089499,9.83506e-06,0,-313.223,1.76918,0.0744362
831,0.8310000000000001,2,0.100537,5.09294e-06,0,-320.73,1.84006,0.190133
832,0.8320000000000001,2,0.070218,0.00212559,0,-328.223,1.98623,0.30888
833,0.833,2,0.055624,5.898e-05,0,-335.736,2.22519,0.399567
834,0.834,2,0.061634,4.39717e-05,0,-343.285,2.55693,0.463752
835,0.835,2,0.057961,5.36098e-05,0,-350.862,2.97078,0.516979
836,0.836,3,0.054107,7.95692e-05,0,-358.461,3.4539,0.572545
837,0.837,3,0.118925,5.48539e-05,0,-366.08,3.99482,0.637841
838,0.838,3,0.297138,1.35638e-05,0,-373.722,4.58566,0.715149
839,0.839,3,0.121786,0.000102772,0,-381.393,5.22286,0.803466
840,0.84,4,0.069877,0.000233538,0,-389.096,5.90789,0.898732
841,0.841,5,0.256671,4.81794e-06,0,-396.832,6.6459,0.994935
842,0.842,6,0.240383,5.73344e-05,0,-404.599,7.44238,1.08626
843,0.843,7,0.20306,8.33883e-05,0,-412.398,8.30305,1.16921
844,0.844,7,0.052177,5.89875e-06,0,-420.224,9.22768,1.24516
845,0.845,7,0.088716,2.9381e-05,0,-428.076,10.2146,1.31886
846,0.846,8,0.167733,8.09854e-05,0,-435.949,11.2664,1.39421
847,0.847,8,0.061118,3.01203e-05,0,-443.834,12.3858,1.47549
848,0.848,9,0.056359,2.68478e-05,0,-451.723,13.5794,1.56951
849,0.849,10,0.074232,0.000318092,0,-459.595,14.8538,1.68501
850,0.85,13,0.16448,0.000247352,0,-467.426,16.2085,1.85958
851,0.851,14,0.04906,0.00049717,0,-475.153,17.662,2.1125
852,0.852,17,0.242848,0.000540914,0,-482.735,19.2609,2.43016
853,0.853,19,0.046993,5.03601e-05,0,-490.144,21.0705,2.7659
854,0.854,23,0.098227,2.55869e-05,0,-497.349,23.1386,3.1754
855,0.855,27,0.08418,0.000139652,0,-504.165,25.4972,3.63692
856,0.856,28,0.084053,1.09921e-05,0,-510.675,28.1814,4.06036
857,0.857,29,0.276674,0.000368768,0,-516.978,31.2086,4.41726
858,0.858,31,0.043367,3.40873e-06,0,-523.064,34.5743,4.74399
859,0.859,32,0.059474,3.42311e-06,0,-528.882,38.2769,5.08273
860,0.86,33,0.058573,4.95466e-05,0,-534.382,42.3373,5.43766
861,0.861,34,0.076029,4.02984e-05,0,-539.542,46.7797,5.79752
862,0.862,36,0.050266,5.25335e-05,0,-544.35,51.6254,6.15598
863,0.863,39,0.098812,4.76967e-05,0,-548.785,56.8871,6.51969
864,0.864,44,0.140671,0.00106949,0,-552.818,62.5741,6.90027
865,0.865,50,0.055837,0.000674392,0,-556.414,68.6933,7.31714
866,0.866,51,0.038594,1.07371e-06,0,-559.541,75.2601,7.75017
867,0.867,51,0.130026,0.000208028,0,-562.214,82.2827,8.1863
868,0.868,53,0.045849,3.07765e-06,0,-564.438,89.7593,8.6251
869,0.869,60,0.063986,9.58932e-05,0,-566.207,97.6867,9.09247
870,0.87,61,0.088049,0.00105387,0,-567.452,106.067,9.61912
871,0.871,61,0.061696,4.15623e-06,0,-568.147,114.916,10.1757
872,0.872,64,0.087905,0.00107311,0,-568.32,124.265,10.7153
873,0.873,70,0.115909,3.49861e-06,0,-567.973,134.137,11.252
874,0.874,74,0.122197,0.000349386,0,-566.936,144.526,11.9667
875,0.875,79,0.051193,0.000348828,0,-565.04,155.482,12.6942
876,0.876,83,0.112144,0.000107098,0,-562.507,167.062,13.3763
877,0.877,90,0.059692,1.71375e-06,0,-559.305,179.234,14.1331
878,0.878,93,0.144523,0.000100612,0,-555.243,191.977,14.9951
879,0.879,99,0.074085,0.00372315,0,-550.428,205.313,15.8197
880,0.88,107,0.066256,0.000329752,0,-544.995,219.234,16.595
881,0.881,114,0.111918,1.00925e-05,0,-538.909,233.695,17.4226
882,0.882,124,0.066125,3.37893e-05,0,-531.944,248.634,18.6987
883,0.883,130,0.069982,0.00064112,0,-523.677,264.199,19.8608
884,0.884,140,0.104007,3.3348e-06,0,-514.849,280.469,20.7047
885,0.885,150,0.093899,1.01675e-06,0,-505.576,297.282,21.3684
886,0.886,157,0.074667,5.92342e-05,0,-495.817,314.43,22.0423
887,0.887,165,0.105841,6.14678e-05,0,-485.558,331.8,22.8037
888,0.888,173,0.163415,7.02722e-05,0,-474.801,349.363,23.6423
889,0.889,182,0.114194,0.000296622,0,-463.595,367.122,24.5509
890,0.89,191,0.078916,4.82948e-06,0,-451.853,385.089,25.5622
891,0.891,195,0.060496,0.000940857,0,-439.524,403.332,26.5645
892,0.892,204,0.152989,0.000125881,0,-426.687,421.912,27.5644
893,0.893,216,0.578858,3.23358e-05,0,-412.966,440.809,29.0461
894,0.894,224,0.056242,1.42843e-05,0,-397.917,460.128,30.3253
895,0.895,231,0.059481,2.22689e-05,0,-382.581,479.866,31.2198
896,0.896,240,0.081195,0.000136517,0,-367.08,499.769,31.908
897,0.897,252,0.291764,5.52468e-05,0,-351.404,519.597,32.5526
898,0.898,270,0.15419,0.000136756,0,-335.601,539.186,33.2113
899,0.899,277,0.112285,0.000254459,0,-319.751,558.397,33.8883
900,0.9,288,0.063843,7.46061e-06,0,-303.968,577.07,34.6113
901,0.901,304,0.050942,0.00073717,0,-288.352,595.028,35.4219
902,0.902,317,0.060096,0.00711873,0,-273.011,612.11,36.3227
903,0.903,331,0.121644,6.87694e-05,0,-258.096,628.202,37.2506
904,0.904,344,0.170727,0.000106182,0,-243.79,643.216,38.1086
905,0.905,359,0.065419,6.71038e-05,0,-230.277,657.057,38.8134
906,0.906,373,0.088949,4.49934e-05,0,-217.739,669.611,39.3202
907,0.907,386,0.128091,6.23871e-05,0,-206.343,680.753,39.618
908,0.908,389,0.096404,1.85281e-05,0,-196.24,690.378,39.725
909,0.909,392,0.072664,0.00010381,0,-187.523,698.424,39.6738
910,0.91,389,0.066205,0.000170104,0,-180.219,704.877,39.5095
911,0.911,384,0.162292,1.05199e-05,0,-174.294,709.774,39.2705
912,0.912,380,0.161875,4.64772e-05,0,-169.67,713.181,38.9854
913,0.913,372,0.071735,0.00495649,0,-166.258,715.169,38.6648
914,0.914,363,0.053435,1.42392e-06,0,-163.976,715.798,38.3188
915,0.915,356,0.150749,4.15361e-05,0,-162.754,715.121,37.9727
916,0.916,346,0.079374,0.0001236,0,-162.525,713.171,37.6306
917,0.917,340,0.184912,4.97186e-05,0,-163.255,709.96,37.2856
918,0.918,338,0.053823,0.00501517,0,-164.933,705.492,36.9512
919,0.919,333,0.058275,8.19193e-06,0,-167.553,699.764,36.6288
920,0.92,329,0.039864,5.21273e-06,0,-171.122,692.776,36.3265
921,0.921,322,0.121461,4.21323e-05,0,-175.638,684.523,36.0295
922,0.922,314,0.044319,5.47459e-05,0,-181.128,675.01,35.7363
923,0.923,311,0.038648,5.64712e-06,0,-187.594,664.262,35.4427
924,0.924,303,0.079509,5.61734e-05,0,-195.019,652.336,35.1481
925,0.925,294,0.086191,1.32684e-05,0,-203.357,639.299,34.8261
926,0.926,287,0.237382,1.05261e-05,0,-212.562,625.233,34.4809
927,0.927,279,0.182959,0.000631398,0,-222.553,610.244,34.1118
928,0.928,272,0.063705,1.80973e-05,0,-233.232,594.456,33.7238
929,0.929,264,0.056473,2.22555e-06,0,-244.481,577.985,33.2878
930,0.93,259,0.080024,0.00228972,0,-256.195,560.952,32.8184
931,0.931,255,0.068753,0.000235797,0,-268.254,543.482,32.3204
932,0.932,249,0.058241,5.34086e-05,0,-280.536,525.688,31.7886
933,0.933,246,0.148924,6.13428e-05,0,-292.935,507.679,31.2276
934,0.934,242,0.090114,1.62153e-05,0,-305.348,489.554,30.6397
935,0.935,237,0.072982,0.000253485,0,-317.68,471.405,30.026
936,0.936,232,0.146776,0.00103603,0,-329.843,453.316,29.3869
937,0.937,227,0.075773,5.76713e-06,0,-341.763,435.362,28.7227
938,0.9380000000000001,224,0.059332,2.77499e-06,0,-353.372,417.611,28.0335
939,0.9390000000000001,212,0.179693,0.000161108,0,-364.611,400.125,27.3186
940,0.9400000000000001,206,0.238899,0.000880865,0,-375.427,382.966,26.5812
941,0.9410000000000001,199,0.057418,2.1974e-06,0,-385.763,366.182,25.8155
942,0.9420000000000001,193,0.08019,0.000182237,0,-395.585,349.822,25.0359
943,0.9430000000000001,186,0.066292,4.60113e-05,0,-404.845,333.928,24.2299
944,0.9440000000000001,181,0.117294,0.000518588,0,-413.509,318.544,23.4088
945,0.9450000000000001,168,0.079551,0.000517723,0,-421.538,303.714,22.5778
946,0.9460000000000001,160,0.053361,4.63572e-05,0,-428.891,289.481,21.7423
947,0.9470000000000001,153,0.103227,6.51293e-06,0,-435.528,275.888,20.9101
948,0.9480000000000001,150,0.056711,4.21616e-06,0,-441.409,262.975,20.0871
949,0.9490000000000001,146,0.230999,0.000733855,0,-446.496,250.78,19.2705
950,0.9500000000000001,141,0.05576,0.000311211,0,-450.76,239.333,18.4697
951,0.9510000000000001,134,0.03797,9.60457e-07,0,-454.173,228.652,17.6919
952,0.9520000000000001,126,0.065598,0.000874736,0,-456.719,218.74,16.9452
953,0.9530000000000001,121,0.071671,7.99342e-05,0,-458.396,209.583,16.2342
954,0.9540000000000001,117,0.050462,8.4729e-05,0,-459.224,201.143,15.5531
955,0.9550000000000001,109,0.068532,9.62756e-07,0,-459.26,193.361,14.8931
956,0.9560000000000001,104,0.114246,9.24972e-05,0,-458.574,186.173,14.2514
957,0.9570000000000001,103,0.327205,0.000384433,0,-457.239,179.508,13.6229
958,0.9580000000000001,95,0.081806,0.000473099,0,-455.337,173.301,13.0042
959,0.9590000000000001,92,0.061925,6.64355e-05,0,-452.944,167.484,12.3947
960,0.96,88,0.056938,7.38379e-06,0,-450.134,162.001,11.7955
961,0.961,82,0.062061,1.65859e-05,0,-446.976,156.78,11.1962
962,0.962,77,0.057012,9.3946e-06,0,-443.543,151.76,10.6136
963,0.963,76,0.052441,0.000945771,0,-439.89,146.885,10.0518
964,0.964,69,0.093668,0.0002483,0,-436.077,142.103,9.50726
965,0.965,67,0.117158,3.67317e-06,0,-432.164,137.367,8.98114
966,0.966,65,0.106747,9.02182e-05,0,-428.2,132.63,8.47722
967,0.967,60,0.070431,2.75774e-05,0,-424.236,127.85,7.99657
968,0.968,58,0.079138,0.00904012,0,-420.316,122.988,7.53999
969,0.969,55,0.087516,0.000459391,0,-416.481,118.014,7.1059
970,0.97,54,0.045395,9.28328e-07,0,-412.77,112.904,6.68729
971,0.971,51,0.20314,0.000640637,0,-409.22,107.643,6.28204
972,0.972,51,0.114792,5.84308e-06,0,-405.847,102.229,5.89317
973,0.973,49,0.114611,0.000838343,0,-402.656,96.6734,5.52411
974,0.974,49,0.051338,9.70877e-07,0,-399.634,91.0035,5.17887
975,0.975,47,0.059978,0.000263672,0,-396.757,85.256,4.85862
976,0.976,46,0.070849,0.00145897,0,-393.986,79.4778,4.56518
977,0.977,43,0.147948,0.000449773,0,-391.279,73.7246,4.29745
978,0.978,40,0.038068,9.07821e-07,0,-388.581,68.0608,4.05647
979,0.979,39,0.053423,2.91792e-05,0,-385.829,62.5566,3.84277
980,0.98,36,0.060868,0.000143697,0,-382.953,57.284,3.65578
981,0.981,34,0.122799,6.39519e-05,0,-379.884,52.3139,3.49308
982,0.982,33,0.076915,2.89455e-06,0,-376.554,47.7125,3.35082
983,0.983,28,0.118275,0.000621516,0,-372.902,43.5382,3.22557
984,0.984,26,0.04731,2.03381e-06,0,-368.873,39.8429,3.11399
985,0.985,25,0.041755,0.000872238,0,-364.418,36.6674,3.0121
986,0.986,24,0.066689,0.000296792,0,-359.499,34.0371,2.91805
987,0.987,23,0.071581,9.67151e-06,0,-354.096,31.961,2.83068
988,0.988,22,0.033434,2.7596e-06,0,-348.199,30.4309,2.74951
989,0.989,22,0.17884,5.47734e-05,0,-341.818,29.422,2.67336
990,0.99,22,0.214014,2.68235e-05,0,-334.982,28.8928,2.60071
991,0.991,19,0.112267,0.000100406,0,-327.734,28.7861,2.53174
992,0.992,18,0.075203,2.60001e-05,0,-320.134,29.032,2.46779
993,0.993,18,0.071661,0.000627306,0,-312.25,29.5523,2.40978
994,0.994,18,0.05036,0.000564816,0,-304.162,30.2638,2.35744
995,0.995,17,0.043341,0.00778643,0,-295.956,31.0827,2.30944
996,0.996,17,0.055574,5.02873e-05,0,-287.717,31.9272,2.26427
997,0.997,15,0.283443,4.61527e-05,0,-279.532,32.7209,2.22047
998,0.998,15,0.0772,5.29233e-05,0,-271.479,33.3952,2.17727
999,0.999,14,0.118196,1.17306e-05,0,-263.628,33.8918,2.13432
1000,1.0,12,0.071583,0.00695242,0,-256.04,34.164,2.09181
1001,1.0010000000000001,12,0.078129,0.00012814,0,-248.76,34.1788,2.0495
1002,1.002,12,0.082619,0.000393762,0,-241.823,33.9166,2.00645
1003,1.0030000000000001,10,0.050896,2.50534e-05,0,-235.251,33.3702,1.9622
1004,1.004,10,0.042747,3.29068e-06,0,-229.05,32.5448,1.91607
1005,1.0050000000000001,9,0.015028,1.02788e-06,0,-223.217,31.4574,1.86701
1006,1.006,9,0.012947,8.8152e-07,0,-217.735,30.1348,1.81396
1007,1.0070000000000001,9,0.012317,7.40609e-07,0,-212.579,28.611,1.75591
1008,1.008,8,0.105941,5.83493e-06,0,-207.716,26.9246,1.69272
1009,1.0090000000000001,7,0.047674,0.002024,0,-203.107,25.1174,1.62535
1010,1.01,7,0.053064,4.24473e-06,0,-198.71,23.2331,1.55478
1011,1.0110000000000001,6,0.036492,3.03716e-06,0,-194.48,21.3154,1.4819
1012,1.012,6,0.079173,7.10752e-09,0,-190.373,19.4074,1.40716
1013,1.0130000000000001,6,0.01618,4.96036e-07,0,-186.346,17.5496,1.33059
1014,1.014,6,0.066434,0.000767334,0,-182.359,15.7791,1.25197
1015,1.0150000000000001,5,0.015665,1.34534e-06,0,-178.374,14.1282,1.17132
1016,1.016,4,0.081353,0.000814667,0,-174.362,12.6237,1.08975
1017,1.0170000000000001,4,0.030278,3.60882e-08,0,-170.293,11.287,1.00869
1018,1.018,4,0.124484,0.000373373,0,-166.146,10.135,0.929003
1019,1.0190000000000001,4,0.188709,0.000218804,0,-161.904,9.17952,0.851047
1020,1.02,4,0.015842,6.63169e-07,0,-157.555,8.42696,0.775102
1021,1.0210000000000001,3,0.014845,5.56198e-07,0,-153.092,7.87795,0.702165
1022,1.022,3,0.021529,5.25159e-07,0,-148.515,7.52808,0.633297
1023,1.0230000000000001,3,0.014111,4.93741e-07,0,-143.828,7.36833,0.569181
1024,1.024,3,0.011338,4.60189e-07,0,-139.039,7.3854,0.51015
1025,1.025,3,0.067016,0.000313862,0,-134.162,7.5621,0.456295
1026,1.026,3,0.010451,3.893e-07,0,-129.215,7.87797,0.407539
1027,1.027,3,0.010313,1.42468e-07,0,-124.218,8.30984,0.363888
1028,1.028,2,0.009294,6.30015e-08,0,-119.196,8.83253,0.325714
1029,1.029,2,0.01468,1.44362e-08,0,-114.174,9.42022,0.293171
1030,1.03,2,0.015438,1.32067e-08,0,-109.177,10.0475,0.265986
1031,1.031,2,0.066078,0.000202606,0,-104.233,10.69,0.243502
1032,1.032,2,0.013755,2.8324e-08,0,-99.3651,11.3252,0.224704
1033,1.033,1,0.009458,5.84092e-08,0,-94.5987,11.9329,0.208492
1034,1.034,1,0.050437,5.78211e-08,0,-89.9545,12.4958,0.194491
1035,1.035,1,0.009713,5.69742e-08,0,-85.4499,12.9994,0.182497
1036,1.036,1,0.036373,4.03516e-05,0,-81.0996,13.4322,0.172302
1037,1.037,1,0.009457,5.47461e-08,0,-76.9155,13.7849,0.163709
1038,1.038,1,0.009851,5.37733e-08,0,-72.9068,14.0509,0.15654
1039,1.039,1,0.009488,5.30485e-08,0,-69.0804,14.2252,0.150629
1040,1.04,1,0.011043,5.25211e-08,0,-65.4412,14.3052,0.145822
1041,1.041,1,0.010591,5.20956e-08,0,-61.9923,14.2897,0.141966
1042,1.042,1,0.009572,5.16843e-08,0,-58.7347,14.1795,0.138906
1043,1.043,1,0.14206,4.87732e-06,0,-55.668,13.9767,0.136487
1044,1.044,1,0.046917,3.641e-05,0,-52.7901,13.6853,0.134559
1045,1.045,1,0.031197,5.22532e-06,0,-50.0971,13.311,0.13299
1046,1.046,1,0.01091,4.80207e-08,0,-47.5835,12.861,0.131665
1047,1.047,1,0.009884,4.63148e-08,0,-45.2423,12.3443,0.1305
1048,1.048,1,0.010064,4.43521e-08,0,-43.0645,11.7712,0.129431
1049,1.049,1,0.090464,6.94386e-05,0,-41.0396,11.1539,0.128422
1050,1.05,1,0.047519,7.11453e-05,0,-39.1555,10.5056,0.127452
1051,1.051,1,0.009951,3.74211e-08,0,-37.399,9.84085,0.126515
1052,1.052,1,0.010336,3.50792e-08,0,-35.7554,9.1746,0.125612
1053,1.053,1,0.064389,6.16997e-05,0,-34.2096,8.52229,0.12475
1054,1.054,1,0.049475,3.51809e-06,0,-32.7461,7.89912,0.12394
1055,1.055,1,0.032533,1.27734e-05,0,-31.3494,7.31963,0.123195
1056,1.056,1,0.009463,2.61297e-08,0,-30.0048,6.79716,0.122531
1057,1.057,1,0.012201,2.37949e-08,0,-28.699,6.3434,0.121966
1058,1.058,1,0.039862,4.02726e-06,0,-27.42,5.96796,0.12152
1059,1.059,1,0.130357,1.33784e-05,0,-26.1581,5.67803,0.121215
1060,1.06,1,0.037528,1.72633e-06,0,-24.9061,5.47814,0.121076
1061,1.061,1,0.12568,7.71791e-06,0,-23.6594,5.37001,0.121128
1062,1.062,1,0.044893,4.29548e-06,0,-22.4161,5.35257,0.121399
1063,1.063,1,0.010192,1.54367e-08,0,-21.1775,5.42199,0.121917
1064,1.064,1,0.009346,1.58047e-08,0,-19.9472,5.57189,0.122708
1065,1.065,1,0.019411,1.59741e-08,0,-18.7318,5.79364,0.123803
1066,1.066,1,0.044767,2.78205e-05,0,-17.5398,6.07666,0.125228
1067,1.067,1,0.020805,1.82188e-08,0,-16.382,6.40885,0.127014
1068,1.068,1,0.065019,1.96315e-05,0,-15.2704,6.77702,0.129189
1069,1.069,1,0.012158,2.15743e-08,0,-14.2183,7.16738,0.131783
1070,1.07,1,0.013757,2.33843e-08,0,-13.2395,7.56598,0.134828
1071,1.071,1,0.06425,4.26654e-06,0,-12.3481,7.95915,0.138356
1072,1.072,1,0.011555,2.7867e-08,0,-11.5577,8.33399,0.142401
1073,1.073,1,0.009922,3.06623e-08,0,-10.8813,8.67869,0.147
1074,1.074,1,0.013824,3.39475e-08,0,-10.3305,8.98285,0.152192
1075,1.075,1,0.050457,2.35818e-06,0,-9.91579,9.23782,0.158019
1076,1.076,1,0.010907,4.24003e-08,0,-9.64575,9.43683,0.164524
1077,1.077,1,0.051527,5.04088e-06,0,-9.52704,9.57512,0.171754
1078,1.078,1,0.095318,1.357e-08,0,-9.5643,9.65003,0.179757
1079,1.079,1,0.01582,2.69565e-08,0,-9.76003,9.66097,0.188581
1080,1.08,1,0.03355,3.4444e-05,0,-10.1147,9.60934,0.198274
1081,1.081,1,0.043662,2.40669e-05,0,-10.6267,9.49836,0.208881
1082,1.082,1,0.009968,9.19871e-08,0,-11.2926,9.33295,0.220443
1083,1.083,1,0.061255,1.0564e-07,0,-12.1072,9.11946,0.232996
1084,1.084,1,0.010364,1.21461e-07,0,-13.0641,8.86544,0.246566
1085,1.085,1,0.00943,1.39699e-07,0,-14.1555,8.57937,0.261169
1086,1.086,1,0.012666,1.6052e-07,0,-15.3726,8.27034,0.276809
1087,1.087,1,0.027496,0.000118722,0,-16.7062,7.94786,0.293476
1088,1.088,1,0.010898,2.10742e-07,0,-18.1466,7.62151,0.311143
1089,1.089,1,0.083462,0.000140011,0,-19.6841,7.30071,0.329771
1090,1.09,1,0.013157,2.72944e-07,0,-21.3089,6.9945,0.349302
1091,1.091,1,0.009297,3.08792e-07,0,-23.0121,6.7113,0.369665
1092,1.092,1,0.010996,3.47794e-07,0,-24.785,6.45874,0.390774
1093,1.093,1,0.05002,7.22735e-05,0,-26.6198,6.24349,0.412532
1094,1.094,1,0.031132,0.000309419,0,-28.51,6.0711,0.434833
1095,1.095,1,0.009532,4.82263e-07,0,-30.4498,5.94594,0.457561
1096,1.096,1,0.010793,5.32258e-07,0,-32.4347,5.87111,0.480598
1097,1.097,2,0.053879,0.000360232,0,-34.4618,5.8487,0.503554
1098,1.098,2,0.05139,6.5864e-05,0,-36.529,5.87931,0.526183
1099,1.099,3,0.035567,2.65664e-06,0,-38.6359,5.96214,0.549552
1100,1.1,3,0.130193,0.000135108,0,-40.78,6.09506,0.576217
1101,1.101,3,0.143363,0.000296629,0,-42.9606,6.27504,0.607176
1102,1.102,3,0.049789,1.74006e-05,0,-45.1803,6.49853,0.641189
1103,1.103,3,0.057661,0.000133858,0,-47.4441,6.76146,0.675874
1104,1.104,3,0.075035,0.00206509,0,-49.7588,7.05887,0.709215
1105,1.105,3,0.048762,6.34293e-05,0,-52.1314,7.38464,0.740344
1106,1.106,3,0.055423,9.97023e-06,0,-54.5687,7.73165,0.769458
1107,1.107,3,0.077288,3.82835e-05,0,-57.0772,8.09217,0.797323
1108,1.108,3,0.049482,0.000425897,0,-59.6639,8.4585,0.824808
1109,1.109,3,0.048184,0.000172566,0,-62.3354,8.82357,0.852593
1110,1.11,3,0.063402,0.000205977,0,-65.0979,9.18131,0.881044
1111,1.111,3,0.144547,0.000365846,0,-67.957,9.52693,0.910211
1112,1.112,3,0.044165,3.7695e-05,0,-70.9171,9.857,0.93993
1113,1.113,3,0.087558,3.86379e-06,0,-73.9817,10.1694,0.96996
1114,1.114,3,0.054808,0.00395623,0,-77.1529,10.4633,1.00013
1115,1.115,3,0.05759,0.00391135,0,-80.4315,10.739,1.0304
1116,1.116,3,0.039418,0.000414921,0,-83.8169,10.9981,1.06096
1117,1.117,4,0.055295,0.00026201,0,-87.3073,11.2433,1.09201
1118,1.118,4,0.039547,0.000434108,0,-90.8992,11.4787,1.12387
1119,1.119,4,0.070126,0.000440336,0,-94.5882,11.7091,1.15687
1120,1.12,4,0.03134,4.53292e-06,0,-98.3685,11.9407,1.19138
1121,1.121,4,0.076214,0.000487425,0,-102.234,12.1802,1.22774
1122,1.122,4,0.142379,0.000128849,0,-106.176,12.4351,1.26626
1123,1.123,5,0.062978,0.000182296,0,-110.187,12.7138,1.30698
1124,1.124,5,0.048583,7.41334e-05,0,-114.259,13.0247,1.34993
1125,1.125,6,0.046188,0.00142889,0,-118.381,13.3767,1.39491
1126,1.1260000000000001,6,0.054632,3.88587e-05,0,-122.546,13.7785,1.44177
