step,time_sec,active_samples,solver_time_sec,grad_norm,solver_ret,energy_main,energy_sub0
1219,1.219,146,0.036003,8.3327e-06,0,-367.816,274.378
1220,1.22,152,0.046094,8.11658e-05,0,-368.41,276.819
1221,1.221,159,0.013844,6.3112e-07,0,-368.742,279.404
1222,1.222,162,0.023766,6.65446e-08,0,-368.792,282.126
1223,1.223,167,0.01588,5.69156e-07,0,-368.545,284.987
1224,1.224,171,0.030218,9.37788e-05,0,-367.999,287.973
1225,1.225,175,0.018627,5.51969e-07,0,-367.169,291.082
1226,1.226,182,0.015817,5.58666e-07,0,-366.053,294.319
1227,1.227,190,0.052374,2.33175e-05,0,-364.652,297.693
1228,1.228,194,0.039694,8.75728e-05,0,-362.965,301.214
1229,1.229,199,0.013418,5.7613e-07,0,-360.991,304.888
1230,1.23,205,0.126409,4.11833e-05,0,-358.73,308.715
1231,1.231,209,0.022537,5.66034e-07,0,-356.18,312.689
1232,1.232,212,0.012977,5.52557e-07,0,-353.34,316.802
1233,1.233,213,0.140764,4.0488e-05,0,-350.211,321.043
1234,1.234,214,0.098476,6.19702e-05,0,-346.797,325.396
1235,1.235,213,0.0138,5.03742e-07,0,-343.107,329.841
1236,1.236,214,0.0706,4.92599e-05,0,-339.155,334.358
1237,1.237,214,0.016521,1.21099e-07,0,-334.955,338.929
1238,1.238,214,0.038991,4.92058e-06,0,-330.52,343.535
1239,1.239,212,0.016352,1.14823e-07,0,-325.875,348.149
1240,1.24,213,0.01341,4.44459e-07,0,-321.046,352.743
1241,1.241,211,0.05309,4.23901e-06,0,-316.057,357.288
1242,1.242,209,0.012808,4.30541e-07,0,-310.936,361.758
1243,1.243,208,0.013788,4.22567e-07,0,-305.706,366.122
1244,1.244,209,0.01848,1.83546e-07,0,-300.404,370.348
1245,1.245,211,0.01801,2.8235e-07,0,-295.062,374.406
1246,1.246,211,0.019215,4.10682e-07,0,-289.713,378.266
1247,1.247,211,0.060086,7.07475e-05,0,-284.389,381.9
1248,1.248,211,0.015229,3.9172e-07,0,-279.119,385.301
1249,1.249,208,0.064563,1.02307e-07,0,-273.914,388.439
1250,1.25,208,0.014324,4.21322e-07,0,-268.814,391.287
1251,1.2510000000000001,203,0.014978,4.18115e-07,0,-263.838,393.827
1252,1.252,201,0.014655,4.34863e-07,0,-259.002,396.058
1253,1.2530000000000001,199,0.013231,4.70601e-07,0,-254.311,397.973
1254,1.254,198,0.060827,8.43104e-05,0,-249.774,399.561
1255,1.2550000000000001,196,0.013304,5.87243e-07,0,-245.395,400.815
1256,1.256,196,0.013312,6.61508e-07,0,-241.192,401.73
1257,1.2570000000000001,193,0.042809,0.000105412,0,-237.17,402.303
1258,1.258,190,0.013222,8.15333e-07,0,-233.339,402.539
1259,1.2590000000000001,188,0.013449,8.86232e-07,0,-229.695,402.43
1260,1.26,186,0.013439,9.49807e-07,0,-226.255,401.968
1261,1.2610000000000001,183,0.017832,4.45874e-07,0,-223.024,401.151
1262,1.262,183,0.013115,1.05307e-06,0,-220.006,399.978
1263,1.2630000000000001,179,0.022949,2.41972e-07,0,-217.204,398.45
1264,1.264,176,0.017502,6.51029e-07,0,-214.62,396.561
1265,1.2650000000000001,174,0.013175,1.14143e-06,0,-212.262,394.309
1266,1.266,169,0.067158,8.81287e-05,0,-210.135,391.689
1267,1.2670000000000001,168,0.013073,1.15449e-06,0,-208.248,388.7
1268,1.268,161,0.038564,0.000161646,0,-206.607,385.34
1269,1.2690000000000001,157,0.047694,1.13141e-06,0,-205.218,381.611
1270,1.27,156,0.013064,1.10111e-06,0,-204.086,377.512
1271,1.2710000000000001,151,0.013476,1.01744e-06,0,-203.213,373.048
1272,1.272,147,0.062611,2.36961e-05,0,-202.599,368.233
1273,1.2730000000000001,143,0.013126,8.53629e-07,0,-202.239,363.067
1274,1.274,140,0.047231,0.00010943,0,-202.133,357.553
1275,1.2750000000000001,136,0.018251,7.34047e-07,0,-202.276,351.701
1276,1.276,130,0.062606,0.000107975,0,-202.662,345.523
1277,1.2770000000000001,128,0.026925,2.61656e-05,0,-203.289,339.033
1278,1.278,123,0.070841,2.417e-05,0,-204.149,332.245
1279,1.2790000000000001,120,0.048364,6.21761e-05,0,-205.23,325.178
1280,1.28,117,0.014549,4.63945e-07,0,-206.518,317.85
1281,1.281,112,0.017959,1.93131e-07,0,-207.995,310.281
1282,1.282,110,0.015258,4.39156e-07,0,-209.644,302.491
1283,1.283,105,0.01909,4.43759e-07,0,-211.446,294.5
1284,1.284,105,0.019123,4.52875e-07,0,-213.385,286.329
1285,1.285,100,0.012904,4.60971e-07,0,-215.444,278.001
1286,1.286,99,0.038809,1.92016e-05,0,-217.609,269.537
1287,1.287,98,0.031826,3.00569e-05,0,-219.864,260.962
1288,1.288,94,0.023747,2.87412e-06,0,-222.182,252.307
1289,1.289,94,0.109322,3.49636e-06,0,-224.533,243.611
1290,1.29,92,0.012472,4.60097e-07,0,-226.881,234.908
1291,1.291,85,0.012362,4.57993e-07,0,-229.194,226.227
1292,1.292,81,0.015323,1.1395e-07,0,-231.446,217.594
1293,1.293,78,0.05062,4.59406e-06,0,-233.611,209.033
1294,1.294,73,0.061727,1.32078e-05,0,-235.667,200.563
1295,1.295,70,0.081239,3.78108e-05,0,-237.601,192.203
1296,1.296,68,0.012422,3.83651e-07,0,-239.4,183.965
1297,1.297,67,0.037977,1.44378e-05,0,-241.058,175.859
1298,1.298,66,0.063384,5.93556e-05,0,-242.567,167.895
1299,1.299,64,0.012327,3.52681e-07,0,-243.922,160.079
1300,1.3,63,0.011881,3.45958e-07,0,-245.121,152.419
1301,1.301,62,0.013542,3.42007e-07,0,-246.16,144.921
1302,1.302,61,0.024317,1.67262e-08,0,-247.033,137.594
1303,1.303,60,0.050781,5.78938e-05,0,-247.737,130.444
1304,1.304,60,0.063657,1.4365e-05,0,-248.265,123.481
1305,1.305,57,0.014164,3.47045e-07,0,-248.613,116.712
1306,1.306,56,0.01396,3.68008e-07,0,-248.774,110.145
1307,1.307,54,0.013785,3.89366e-07,0,-248.746,103.784
1308,1.308,47,0.013531,2.76766e-07,0,-248.525,97.6329
1309,1.309,40,0.016403,2.63274e-07,0,-248.113,91.6932
1310,1.31,36,0.015751,2.58098e-07,0,-247.512,85.9647
1311,1.311,34,0.100609,1.523e-05,0,-246.722,80.447
1312,1.312,34,0.020424,2.28291e-07,0,-245.744,75.1407
1313,1.313,33,0.021499,2.19916e-07,0,-244.579,70.048
1314,1.314,32,0.046358,4.11596e-05,0,-243.226,65.1728
1315,1.315,30,0.012838,1.95269e-07,0,-241.684,60.5203
1316,1.316,30,0.012079,1.86671e-07,0,-239.951,56.0962
1317,1.317,30,0.016656,2.52212e-06,0,-238.025,51.9058
1318,1.318,29,0.019183,9.94411e-08,0,-235.902,47.9553
1319,1.319,29,0.020483,3.65859e-08,0,-233.577,44.2518
1320,1.32,29,0.012876,1.64354e-07,0,-231.046,40.8015
1321,1.321,29,0.012567,1.66257e-07,0,-228.306,37.609
1322,1.322,27,0.071553,1.56866e-07,0,-225.356,34.676
1323,1.323,25,0.071128,1.19146e-05,0,-222.197,31.9987
1324,1.324,25,0.012017,1.23621e-07,0,-218.835,29.5711
1325,1.325,22,0.039573,4.59851e-06,0,-215.274,27.3846
1326,1.326,22,0.072167,5.57836e-06,0,-211.527,25.4277
1327,1.327,20,0.014794,7.77902e-08,0,-207.605,23.6857
1328,1.328,17,0.019075,1.11526e-06,0,-203.529,22.1401
1329,1.329,17,0.013501,6.65829e-08,0,-199.322,20.7717
1330,1.33,16,0.025563,1.4955e-05,0,-195.003,19.5613
1331,1.331,14,0.01281,4.94858e-08,0,-190.595,18.4895
1332,1.332,13,0.012177,4.24075e-08,0,-186.121,17.5357
1333,1.333,13,0.021015,1.01693e-06,0,-181.6,16.6797
1334,1.334,12,0.012457,2.90627e-08,0,-177.056,15.9019
1335,1.335,11,0.012502,2.4005e-08,0,-172.51,15.1842
1336,1.336,10,0.013222,2.29729e-08,0,-167.986,14.5109
1337,1.337,9,0.023318,5.48964e-06,0,-163.5,13.8668
1338,1.338,9,0.014083,1.0655e-08,0,-159.068,13.2402
1339,1.339,8,0.01372,7.42779e-09,0,-154.702,12.6228
1340,1.34,8,0.014412,5.44401e-09,0,-150.412,12.0092
1341,1.341,7,0.019232,1.62163e-06,0,-146.206,11.3962
1342,1.342,6,0.009364,7.5471e-07,0,-142.089,10.7822
1343,1.343,5,0.009365,6.64108e-07,0,-138.065,10.1668
1344,1.344,5,0.010525,6.5493e-07,0,-134.134,9.55116
1345,1.345,5,0.009338,1.08633e-06,0,-130.294,8.93863
1346,1.346,5,0.009272,9.0319e-07,0,-126.539,8.33491
1347,1.347,4,0.052712,0.00106659,0,-122.866,7.74676
1348,1.348,4,0.009547,9.46569e-07,0,-119.267,7.18064
1349,1.349,3,0.048202,9.35305e-05,0,-115.734,6.64325
1350,1.35,3,0.045436,0.00032958,0,-112.262,6.14083
1351,1.351,3,0.009277,8.1383e-07,0,-108.843,5.67886
1352,1.352,3,0.04339,0.000519215,0,-105.473,5.26173
1353,1.353,2,0.091211,8.72452e-05,0,-102.147,4.89236
1354,1.354,1,0.014507,2.79616e-07,0,-98.8667,4.57226
1355,1.355,1,0.01595,3.92391e-08,0,-95.6321,4.30237
1356,1.356,1,0.009395,1.83349e-07,0,-92.441,4.08379
1357,1.357,1,0.066007,5.51668e-05,0,-89.2915,3.91745
1358,1.358,1,0.087279,5.74064e-05,0,-86.1824,3.80337
1359,1.359,1,0.029026,0.000106408,0,-83.1137,3.74012
1360,1.36,1,0.075595,1.34214e-05,0,-80.0869,3.72454
1361,1.361,1,0.074115,3.70361e-05,0,-77.1056,3.75179
1362,1.362,1,0.059072,0.00018829,0,-74.1749,3.81562
1363,1.363,1,0.059596,2.6701e-05,0,-71.3015,3.90876
1364,1.364,1,0.01016,3.58315e-08,0,-68.493,4.02335
1365,1.365,1,0.009629,3.61087e-08,0,-65.7576,4.15136
1366,1.366,1,0.009089,4.04573e-08,0,-63.1038,4.28504
1367,1.367,1,0.061969,0.000101252,0,-60.5397,4.41719
1368,1.368,1,0.00911,6.78479e-08,0,-58.0728,4.54146
1369,1.369,1,0.055187,1.15233e-05,0,-55.7099,4.65248
1370,1.37,0,0.029184,4.15107e-06,0,-53.4571,4.74609
1371,1.371,0,0.011488,2.70562e-06,0,-51.3192,4.81957
1372,1.372,0,0.00948,1.22098e-09,0,-49.2987,4.87161
1373,1.373,0,0.010955,1.33556e-09,0,-47.3971,4.9021
1374,1.374,0,0.009771,1.38429e-09,0,-45.6142,4.91189
1375,1.375,0,0.020629,4.05706e-06,0,-43.9492,4.90255
1376,1.3760000000000001,0,0.034844,3.74139e-06,0,-42.4004,4.8761
1377,1.377,0,0.012933,1.53637e-09,0,-40.9657,4.83485
1378,1.3780000000000001,0,0.012315,1.53136e-09,0,-39.6428,4.78122
1379,1.379,0,0.019341,1.54317e-09,0,-38.4293,4.71758
1380,1.3800000000000001,0,0.011895,3.87718e-06,0,-37.3226,4.64616
1381,1.381,0,0.011059,1.46281e-09,0,-36.3205,4.56896
1382,1.3820000000000001,0,0.010491,1.49611e-09,0,-35.421,4.48772
1383,1.383,0,0.024352,1.44755e-05,0,-34.6224,4.40387
1384,1.3840000000000001,0,0.009387,1.46299e-09,0,-33.9232,4.31854
1385,1.385,0,0.009668,1.49858e-09,0,-33.3223,4.23259
1386,1.3860000000000001,0,0.010058,1.55656e-09,0,-32.8188,4.14666
1387,1.387,0,0.010053,1.66732e-09,0,-32.4121,4.0612
1388,1.3880000000000001,0,0.010253,1.7709e-09,0,-32.1018,3.9765
1389,1.389,0,0.063457,1.35674e-05,0,-31.8874,3.89281
1390,1.3900000000000001,0,0.022229,2.24673e-06,0,-31.7689,3.81032
1391,1.391,0,0.011516,1.95183e-09,0,-31.746,3.72928
1392,1.3920000000000001,0,0.021549,1.53157e-05,0,-31.8185,3.64998
1393,1.393,0,0.018493,3.05943e-06,0,-31.986,3.57284
1394,1.3940000000000001,0,0.058703,3.42035e-06,0,-32.2482,3.49837
1395,1.395,0,0.010753,3.4003e-06,0,-32.6044,3.42716
1396,1.3960000000000001,0,0.012298,1.38039e-09,0,-33.0542,3.35989
1397,1.397,0,0.020055,1.26314e-09,0,-33.5968,3.29722
1398,1.3980000000000001,0,0.011257,1.16802e-09,0,-34.2316,3.2398
1399,1.399,0,0.012973,1.10445e-09,0,-34.9577,3.18815
1400,1.4000000000000001,0,0.015982,1.02366e-09,0,-35.7748,3.14263
1401,1.401,0,0.010525,1.03045e-09,0,-36.6824,3.10338
1402,1.4020000000000001,0,0.015478,3.58042e-06,0,-37.6804,3.07027
1403,1.403,0,0.032141,5.86129e-06,0,-38.7689,3.04294
1404,1.4040000000000001,0,0.011456,8.66683e-10,0,-39.9482,3.02073
1405,1.405,0,0.010453,8.09618e-10,0,-41.219,3.00276
1406,1.4060000000000001,0,0.010905,2.02179e-06,0,-42.5823,2.98797
1407,1.407,0,0.010666,7.90679e-10,0,-44.039,2.97521
1408,1.408,0,0.010614,1.84428e-06,0,-45.5903,2.96328
1409,1.409,0,0.021425,2.99007e-06,0,-47.2375,2.95104
1410,1.41,0,0.017948,3.04272e-06,0,-48.9817,2.93749
1411,1.411,0,0.010454,6.87953e-10,0,-50.8239,2.92182
1412,1.412,0,0.018638,1.74568e-06,0,-52.765,2.90351
1413,1.413,0,0.128756,5.45856e-06,0,-54.8053,2.88232
1414,1.414,0,0.011785,6.0918e-10,0,-56.9453,2.85831
1415,1.415,0,0.010825,7.14458e-10,0,-59.1848,2.8319
1416,1.416,0,0.009016,7.66023e-10,0,-61.5233,2.80376
1417,1.417,0,0.025538,3.98427e-06,0,-63.9603,2.77482
1418,1.418,0,0.009113,8.31239e-10,0,-66.4947,2.74624
1419,1.419,0,0.009937,9.4829e-10,0,-69.1254,2.7193
1420,1.42,0,0.031337,5.62424e-06,0,-71.851,2.6954
1421,1.421,0,0.030038,6.06037e-06,0,-74.6703,2.67595
1422,1.422,0,0.009676,2.10313e-06,0,-77.5816,2.66233
1423,1.423,0,0.010853,3.64494e-06,0,-80.5837,2.6558
1424,1.424,0,0.011543,1.07308e-09,0,-83.6752,2.65749
1425,1.425,0,0.009866,1.03572e-09,0,-86.855,2.66827
1426,1.426,0,0.048032,7.65552e-06,0,-90.1222,2.68871
1427,1.427,0,0.012427,1.8329e-06,0,-93.4763,2.71906
1428,1.428,0,0.009269,8.8266e-10,0,-96.9169,2.75915
1429,1.429,0,0.009033,7.7263e-10,0,-100.444,2.80837
1430,1.43,0,0.00974,7.48571e-10,0,-104.059,2.86565
1431,1.431,0,0.009995,6.42712e-10,0,-107.762,2.92947
1432,1.432,0,0.00998,6.33277e-10,0,-111.555,2.99784
1433,1.433,0,0.009518,1.68771e-06,0,-115.44,3.06837
1434,1.434,0,0.039775,6.98916e-06,0,-119.419,3.13835
1435,1.435,1,0.00971,4.22239e-07,0,-123.496,3.20482
1436,1.436,1,0.010194,7.63683e-07,0,-127.671,3.26473
1437,1.437,1,0.010647,7.56513e-07,0,-131.92,3.3173
1438,1.438,1,0.010394,5.31534e-07,0,-136.245,3.36603
1439,1.439,1,0.037949,0.000599138,0,-140.656,3.41646
1440,1.44,1,0.009293,3.00505e-07,0,-145.162,3.47184
1441,1.441,1,0.062101,0.000170513,0,-149.767,3.53133
1442,1.442,1,0.062437,0.00016256,0,-154.47,3.5914
1443,1.443,2,0.010731,1.24402e-06,0,-159.271,3.64817
1444,1.444,2,0.101114,0.000346397,0,-164.168,3.7002
1445,1.445,2,0.009436,1.71896e-06,0,-169.16,3.74866
1446,1.446,3,0.012421,6.98469e-07,0,-174.245,3.79678
1447,1.447,3,0.012876,1.26171e-06,0,-179.421,3.85074
1448,1.448,3,0.012614,4.82693e-09,0,-184.683,3.9162
1449,1.449,3,0.015041,5.60492e-09,0,-190.026,3.99829
1450,1.45,3,0.013283,9.31405e-07,0,-195.447,4.10183
1451,1.451,3,0.04208,0.00038789,0,-200.938,4.23164
1452,1.452,4,0.038838,2.27069e-06,0,-206.495,4.39287
1453,1.453,4,0.01477,1.62728e-06,0,-212.111,4.59245
1454,1.454,4,0.044762,1.38324e-06,0,-217.777,4.83662
1455,1.455,4,0.014568,2.04129e-06,0,-223.489,5.13113
1456,1.456,5,0.012766,2.55477e-08,0,-229.239,5.48111
1457,1.457,6,0.01767,1.39181e-06,0,-235.02,5.89106
1458,1.458,7,0.014918,4.31142e-08,0,-240.815,6.36654
1459,1.459,7,0.011952,4.86695e-08,0,-246.599,6.91945
1460,1.46,9,0.039651,6.55682e-08,0,-252.362,7.56334
1461,1.461,9,0.015335,7.34871e-08,0,-258.108,8.31253
1462,1.462,10,0.066403,2.89727e-06,0,-263.836,9.17627
1463,1.463,12,0.023567,1.04425e-07,0,-269.536,10.1573
1464,1.464,14,0.054956,2.27242e-05,0,-275.198,11.2585
1465,1.465,15,0.06717,2.64772e-05,0,-280.808,12.4787
1466,1.466,18,0.014893,1.04623e-07,0,-286.343,13.8225
1467,1.467,20,0.015534,8.71596e-09,0,-291.785,15.3067
1468,1.468,22,0.012926,1.26184e-07,0,-297.118,16.9467
1469,1.469,24,0.016354,3.92849e-08,0,-302.334,18.7576
1470,1.47,27,0.071127,4.57115e-06,0,-307.425,20.7558
1471,1.471,28,0.013891,1.1687e-07,0,-312.386,22.9593
1472,1.472,29,0.013457,1.39084e-07,0,-317.211,25.3761
1473,1.473,32,0.015414,1.65945e-07,0,-321.895,28.0103
1474,1.474,34,0.015379,3.04411e-07,0,-326.414,30.8548
1475,1.475,38,0.075816,1.58556e-05,0,-330.677,33.9127
1476,1.476,41,0.042583,3.42645e-06,0,-334.621,37.2268
1477,1.477,45,0.013098,7.07e-07,0,-338.27,40.8526
1478,1.478,46,0.043828,2.61893e-05,0,-341.586,44.8076
1479,1.479,49,0.017827,2.32262e-06,0,-344.445,49.0983
1480,1.48,51,0.078553,4.62943e-06,0,-346.893,53.7565
1481,1.481,51,0.102273,3.64623e-05,0,-349.017,58.8152
1482,1.482,53,0.021806,2.95987e-07,0,-350.838,64.2769
1483,1.483,56,0.016862,3.29809e-07,0,-352.347,70.1256
1484,1.484,58,0.01811,2.03303e-07,0,-353.514,76.3418
1485,1.485,63,0.053494,1.63255e-05,0,-354.317,82.9081
1486,1.486,66,0.05317,1.32976e-05,0,-354.72,89.7911
1487,1.487,69,0.015881,2.20566e-07,0,-354.62,97.0101
1488,1.488,72,0.018004,2.29318e-07,0,-354.052,104.612
1489,1.489,73,0.01541,2.21116e-07,0,-353.072,112.635
1490,1.49,74,0.053057,7.73616e-06,0,-351.683,121.089
1491,1.491,75,0.057964,4.59871e-05,0,-349.859,129.967
1492,1.492,77,0.039461,1.21012e-05,0,-347.583,139.258
1493,1.493,80,0.014601,1.88386e-07,0,-344.85,148.95
1494,1.494,82,0.020675,2.10267e-06,0,-341.672,159.026
1495,1.495,87,0.02565,3.87707e-05,0,-338.051,169.458
1496,1.496,94,0.014424,5.13437e-07,0,-333.99,180.23
1497,1.497,101,0.091988,2.59086e-05,0,-329.446,191.33
1498,1.498,107,0.08836,3.04306e-05,0,-324.185,202.771
1499,1.499,108,0.012879,3.19061e-07,0,-317.995,214.639
1500,1.5,113,0.015264,3.57594e-07,0,-311.182,227.02
1501,1.5010000000000001,116,0.032798,5.50941e-05,0,-304.036,239.868
1502,1.502,120,0.01265,5.3616e-07,0,-296.571,253.057
1503,1.5030000000000001,136,0.086586,0.000120696,0,-288.775,266.478
1504,1.504,141,0.012655,5.94004e-07,0,-280.563,280.063
1505,1.5050000000000001,149,0.01325,6.03607e-07,0,-271.677,293.829
1506,1.506,155,0.016249,5.94553e-07,0,-262.327,307.821
1507,1.5070000000000001,158,0.018064,5.74496e-07,0,-252.683,322.02
1508,1.508,163,0.021914,5.54721e-07,0,-242.826,336.332
1509,1.5090000000000001,167,0.026653,5.01967e-07,0,-232.792,350.645
1510,1.51,177,0.015528,4.66761e-07,0,-222.633,364.865
1511,1.5110000000000001,186,0.05743,3.12373e-05,0,-212.413,378.908
1512,1.512,190,0.024621,5.62524e-05,0,-202.206,392.687
1513,1.5130000000000001,203,0.015324,3.02773e-07,0,-192.08,406.128
1514,1.514,209,0.015285,2.84349e-07,0,-182.101,419.168
1515,1.5150000000000001,219,0.07081,7.20453e-06,0,-172.323,431.758
1516,1.516,222,0.036641,6.79464e-06,0,-162.798,443.865
1517,1.5170000000000001,229,0.017184,2.77723e-07,0,-153.568,455.461
1518,1.518,233,0.018229,1.24846e-07,0,-144.672,466.522
1519,1.5190000000000001,234,0.077721,1.08996e-05,0,-136.141,477.02
1520,1.52,236,0.046744,2.04745e-05,0,-128.002,486.926
1521,1.5210000000000001,240,0.01444,2.78039e-07,0,-120.276,496.216
1522,1.522,243,0.03069,3.39437e-06,0,-112.976,504.853
1523,1.5230000000000001,244,0.014716,2.81092e-07,0,-106.131,512.802
1524,1.524,246,0.015154,2.88189e-07,0,-99.7616,520.03
1525,1.5250000000000001,249,0.014087,2.95573e-07,0,-93.8927,526.509
1526,1.526,252,0.070455,2.83381e-05,0,-88.5492,532.21
1527,1.5270000000000001,255,0.017631,1.36091e-07,0,-83.7569,537.106
1528,1.528,261,0.015209,3.10942e-07,0,-79.541,541.172
1529,1.5290000000000001,261,0.01841,8.09688e-08,0,-75.9259,544.383
1530,1.53,261,0.077358,2.68436e-05,0,-72.935,546.715
1531,1.5310000000000001,264,0.04347,3.46162e-05,0,-70.5924,548.145
1532,1.532,264,0.055531,2.96802e-05,0,-68.9225,548.65
1533,1.5330000000000001,263,0.013922,3.55589e-07,0,-67.9503,548.208
1534,1.534,259,0.014452,3.6135e-07,0,-67.7002,546.813
1535,1.5350000000000001,257,0.01853,2.21923e-07,0,-68.1815,544.434
1536,1.536,255,0.115511,6.78793e-06,0,-69.4302,541.048
1537,1.537,249,0.029396,5.80637e-05,0,-71.4641,536.647
1538,1.538,245,0.033275,4.71835e-05,0,-74.2948,531.232
1539,1.539,244,0.026971,2.49957e-06,0,-77.9262,524.813
1540,1.54,240,0.014858,5.20625e-07,0,-82.3522,517.408
1541,1.541,240,0.064542,4.10723e-05,0,-87.5563,509.049
1542,1.542,240,0.058282,1.77064e-05,0,-93.5107,499.778
1543,1.543,239,0.014685,5.75933e-07,0,-100.176,489.645
1544,1.544,238,0.031217,8.20499e-05,0,-107.503,478.716
1545,1.545,234,0.023938,2.14867e-07,0,-115.43,467.058
1546,1.546,232,0.014112,5.90838e-07,0,-123.892,454.746
1547,1.547,230,0.043338,3.00093e-05,0,-132.817,441.86
1548,1.548,225,0.0378,9.42128e-06,0,-142.128,428.481
1549,1.549,221,0.015198,5.59842e-07,0,-151.747,414.69
1550,1.55,218,0.01666,5.52684e-07,0,-161.598,400.569
1551,1.551,213,0.016776,5.42162e-07,0,-171.603,386.196
1552,1.552,208,0.018432,5.27113e-07,0,-181.69,371.647
1553,1.553,200,0.059891,6.21761e-06,0,-191.79,356.995
1554,1.554,198,0.020414,4.47816e-07,0,-201.835,342.309
1555,1.555,197,0.052679,7.91798e-05,0,-211.763,327.652
1556,1.556,189,0.083553,6.9106e-05,0,-221.517,313.086
1557,1.557,185,0.035592,1.91124e-05,0,-231.04,298.669
1558,1.558,179,0.043985,5.5009e-05,0,-240.279,284.452
1559,1.559,172,0.015847,3.97497e-07,0,-249.188,270.482
1560,1.56,169,0.014462,3.73561e-07,0,-257.723,256.814
1561,1.561,165,0.044485,5.43664e-05,0,-265.834,243.485
1562,1.562,160,0.013337,3.24768e-07,0,-273.488,230.532
1563,1.563,160,0.018725,1.31847e-07,0,-280.655,217.987
1564,1.564,150,0.01456,2.71866e-07,0,-287.305,205.884
1565,1.565,143,0.073832,7.86109e-06,0,-293.409,194.25
1566,1.566,141,0.014462,2.30531e-07,0,-298.944,183.113
1567,1.567,139,0.016576,2.14278e-07,0,-303.887,172.494
1568,1.568,135,0.036107,1.30533e-07,0,-308.22,162.417
1569,1.569,129,0.043408,7.17184e-06,0,-311.922,152.89
1570,1.57,124,0.013793,1.70002e-07,0,-314.996,143.914
1571,1.571,118,0.013609,1.83768e-07,0,-317.442,135.485
1572,1.572,110,0.013711,1.88944e-07,0,-319.27,127.595
1573,1.573,108,0.015826,1.84689e-07,0,-320.495,120.229
1574,1.574,106,0.068327,1.06861e-07,0,-321.138,113.373
1575,1.575,101,0.013459,1.74752e-07,0,-321.226,107.007
1576,1.576,99,0.015279,1.74585e-07,0,-320.786,101.109
1577,1.577,92,0.078342,2.14452e-05,0,-319.847,95.6543
1578,1.578,86,0.01399,1.61901e-07,0,-318.443,90.6141
1579,1.579,85,0.052746,2.71856e-06,0,-316.608,85.9628
1580,1.58,84,0.014495,1.3993e-07,0,-314.368,81.6671
1581,1.581,80,0.061113,1.38923e-05,0,-311.762,77.7051
1582,1.582,77,0.012647,1.31059e-07,0,-308.813,74.038
1583,1.583,74,0.013248,1.30156e-07,0,-305.574,70.6271
1584,1.584,70,0.013737,9.78496e-08,0,-302.08,67.4373
1585,1.585,66,0.058484,6.16511e-06,0,-298.373,64.4385
1586,1.586,63,0.018128,2.78067e-06,0,-294.488,61.6041
1587,1.587,62,0.033191,8.75073e-07,0,-290.458,58.9091
1588,1.588,59,0.012953,9.67582e-08,0,-286.309,56.329
1589,1.589,55,0.043586,7.67024e-07,0,-282.072,53.8398
1590,1.59,52,0.012608,1.14098e-07,0,-277.775,51.42
1591,1.591,51,0.013101,1.11887e-07,0,-273.45,49.0518
1592,1.592,45,0.013735,9.95924e-08,0,-269.116,46.7221
1593,1.593,43,0.012699,9.93558e-08,0,-264.786,44.4238
1594,1.594,40,0.012677,9.25942e-08,0,-260.466,42.1547
1595,1.595,40,0.047646,8.40187e-06,0,-256.16,39.9164
1596,1.596,39,0.013537,9.00991e-08,0,-251.87,37.7135
1597,1.597,39,0.019028,5.2836e-08,0,-247.601,35.5544
1598,1.598,35,0.012496,7.30853e-08,0,-243.347,33.4514
1599,1.599,33,0.012706,7.07705e-08,0,-239.102,31.4185
1600,1.6,32,0.022749,2.05997e-06,0,-234.849,29.4718
1601,1.601,31,0.046085,1.47217e-05,0,-230.571,27.6297
1602,1.602,30,0.076408,1.16542e-05,0,-226.25,25.9104
1603,1.603,30,0.033963,2.36209e-06,0,-221.867,24.3303
1604,1.604,28,0.012718,5.74841e-08,0,-217.41,22.9013
1605,1.605,27,0.037168,5.20913e-06,0,-212.868,21.6299
1606,1.606,26,0.015141,5.41801e-08,0,-208.235,20.518
1607,1.607,26,0.012507,5.1148e-08,0,-203.51,19.5633
1608,1.608,23,0.012671,4.69078e-08,0,-198.694,18.7594
1609,1.609,20,0.012752,4.66345e-08,0,-193.797,18.0948
1610,1.61,18,0.012228,4.72149e-08,0,-188.832,17.5543
1611,1.611,15,0.021315,1.98294e-06,0,-183.821,17.1211
1612,1.612,14,0.01216,4.14848e-08,0,-178.783,16.7797
1613,1.613,13,0.012785,3.99278e-08,0,-173.732,16.5162
1614,1.614,12,0.028185,2.7875e-06,0,-168.683,16.3173
1615,1.615,12,0.050071,2.56143e-06,0,-163.649,16.17
1616,1.616,11,0.02337,2.05428e-06,0,-158.644,16.061
1617,1.617,10,0.017413,1.16467e-06,0,-153.682,15.9769
1618,1.618,10,0.014101,3.79267e-08,0,-148.777,15.905
1619,1.619,10,0.034821,2.62561e-06,0,-143.941,15.833
1620,1.62,10,0.141743,3.83077e-08,0,-139.189,15.7506
1621,1.621,10,0.013819,3.83254e-08,0,-134.53,15.6491
1622,1.622,10,0.018004,3.13306e-08,0,-129.975,15.5224
1623,1.623,10,0.079621,8.11405e-06,0,-125.531,15.3667
1624,1.624,10,0.012495,3.67944e-08,0,-121.2,15.1805
1625,1.625,10,0.017526,1.62951e-06,0,-116.986,14.9642
